Course,Number,Prefix,Prof_Name (Assigned Dept-College),Enrolled ,A,B,C,D,F,W,I ,*,P,F
BE,4150,,"Zheng, Yi (0919-CECAS)",24, 66.67,16.67,8.33,4.17,0,4.17,0,0,0,0
BE,4220,,"Owino, Tom O. (0919-CECAS)",8, #,#,#,#,#,#,#,#,#,#
BE,4240,,"Darnault, Christophe (0919-CECAS)",23, 100.00,0,0,0,0,0,0,0,0,0
BE,4380,,"Walker, Terry H (0919-CECAS)",20, 60.00,40.00,0,0,0,0,0,0,0,0
BE,4730,,"Darnault, Christophe (0919-CECAS)",2, #,#,#,#,#,#,#,#,#,#
BE,4730,,"Walker, Terry H (0919-CECAS)",22, 54.55,27.27,18.18,0,0,0,0,0,0,0
BE,4990,,"Drapcho, Caye Marie (0919-CECAS)",16, 0,0,0,0,0,0,0,0,100.00,0
BE,4990,,"Walker, Terry H (0919-CECAS)",8, #,#,#,#,#,#,#,#,#,#
BE,6150,,"Zheng, Yi (0919-CECAS)",1, #,#,#,#,#,#,#,#,#,#
BE,6220,,"Owino, Tom O. (0919-CECAS)",3, #,#,#,#,#,#,#,#,#,#
BE,6510,,"Drapcho, Caye Marie (0919-CECAS)",4, #,#,#,#,#,#,#,#,#,#
BE,8710,,"Darnault, Christophe (0919-CECAS)",3, #,#,#,#,#,#,#,#,#,#
BE,8710,,"Zheng, Yi (0919-CECAS)",1, #,#,#,#,#,#,#,#,#,#
BE,8910,,"Darnault, Christophe (0919-CECAS)",1, #,#,#,#,#,#,#,#,#,#
BE,8910,,"Walker, Terry H (0919-CECAS)",1, #,#,#,#,#,#,#,#,#,#
BE,8910,,"Zheng, Yi (0919-CECAS)",2, #,#,#,#,#,#,#,#,#,#
BE,9910,,"Darnault, Christophe (0919-CECAS)",1, #,#,#,#,#,#,#,#,#,#
BE,9910,,"Owino, Tom O. (0919-CECAS)",1, #,#,#,#,#,#,#,#,#,#
BE,9910,,"Zheng, Yi (0919-CECAS)",1, #,#,#,#,#,#,#,#,#,#
EES,2020,,"Finneran, Kevin Thomas (0919-CECAS)",31, 67.74,32.26,0,0,0,0,0,0,0,0
EES,3100,,"Devol, Timothy A (0919-CECAS)",15, 20.00,26.67,6.67,0,6.67,40.00,0,0,0,0
EES,4010,,"Carraway, Elizabeth R. (0919-CECAS)",43, 74.42,20.93,0,0,0,4.65,0,0,0,0
EES,4010,,"Overcamp, Thomas J (0919-CECAS)",35, 45.71,34.29,8.57,5.71,0,5.71,0,0,0,0
EES,4020,,"Schlautman, Mark A. (0919-CECAS)",7, #,#,#,#,#,#,#,#,#,#
EES,4110,,"Devol, Timothy A (0919-CECAS)",1, #,#,#,#,#,#,#,#,#,#
EES,4370,,"Finneran, Kevin Thomas (0919-CECAS)",8, #,#,#,#,#,#,#,#,#,#
EES,4750,,"Ladner, David Allen (0919-CECAS)",36, 69.44,25.00,2.78,0,0,2.78,0,0,0,0
EES,4840,,"Overcamp, Thomas J (0919-CECAS)",37, 35.14,48.65,16.22,0,0,0,0,0,0,0
EES,4850,,"Schlautman, Mark A. (0919-CECAS)",38, 15.79,47.37,28.95,5.26,0,2.63,0,0,0,0
EES,4900,,"Dale, Michael Anthony Joseph (0919-CECAS)",6, #,#,#,#,#,#,#,#,#,#
EES,4900,,"Finneran, Kevin Thomas (0919-CECAS)",1, #,#,#,#,#,#,#,#,#,#
EES,4900,,"Ladner, David Allen (0919-CECAS)",12, 91.67,0,0,0,0,8.33,0,0,0,0
EES,4910,,"Martinez, Nicole Elizabeth (0919-CECAS)",1, #,#,#,#,#,#,#,#,#,#
EES,6010,,"Carraway, Elizabeth R. (0919-CECAS)",1, #,#,#,#,#,#,#,#,#,#
EES,6110,,"Devol, Timothy A (0919-CECAS)",7, #,#,#,#,#,#,#,#,#,#
EES,6370,,"Finneran, Kevin Thomas (0919-CECAS)",3, #,#,#,#,#,#,#,#,#,#
EES,6850,,"Schlautman, Mark A. (0919-CECAS)",1, #,#,#,#,#,#,#,#,#,#
EES,6900,,"Darnault, Christophe (0919-CECAS)",6, #,#,#,#,#,#,#,#,#,#
EES,6900,,"Martinez, Nicole Elizabeth (0919-CECAS)",4, #,#,#,#,#,#,#,#,#,#
EES,8030,,"Cates, Ezra Lucas Holt (0919-CECAS)",11, 36.36,54.55,0,0,9.09,0,0,0,0,0
EES,8040,,"Freedman, David L (0919-CECAS)",10, 40.00,50.00,10.00,0,0,0,0,0,0,0
EES,8050,,"Cates, Ezra Lucas Holt (0919-CECAS)",3, #,#,#,#,#,#,#,#,#,#
EES,8090,,"Falta, Ronald W (0919-CECAS)",11, 81.82,9.09,0,0,9.09,0,0,0,0,0
EES,8120,,"Shuller-Nickles, Lindsay Carmell (0919-CECAS)",15, 60.00,33.33,0,0,0,6.67,0,0,0,0
EES,8200,,"Dale, Michael Anthony Joseph (0919-CECAS)",7, #,#,#,#,#,#,#,#,#,#
EES,8450,,"Lee, Cindy M (0919-CECAS)",6, #,#,#,#,#,#,#,#,#,#
EES,8610,,"Cates, Ezra Lucas Holt (0919-CECAS)",31, 0,0,0,0,0,3.23,0,0,96.77,0
EES,8910,,"Dale, Michael Anthony Joseph (0919-CECAS)",1, #,#,#,#,#,#,#,#,#,#
EES,8910,,"Devol, Timothy A (0919-CECAS)",6, #,#,#,#,#,#,#,#,#,#
EES,8910,,"Falta, Ronald W (0919-CECAS)",1, #,#,#,#,#,#,#,#,#,#
EES,8910,,"Finneran, Kevin Thomas (0919-CECAS)",3, #,#,#,#,#,#,#,#,#,#
EES,8910,,"Freedman, David L (0919-CECAS)",1, #,#,#,#,#,#,#,#,#,#
EES,8910,,"Karanfil, Tanju (5701-RES)",1, #,#,#,#,#,#,#,#,#,#
EES,8910,,"Ladner, David Allen (0919-CECAS)",3, #,#,#,#,#,#,#,#,#,#
EES,8910,,"Lee, Cindy M (0919-CECAS)",2, #,#,#,#,#,#,#,#,#,#
EES,8910,,"Martinez, Nicole Elizabeth (0919-CECAS)",2, #,#,#,#,#,#,#,#,#,#
EES,8910,,"Moysey, Stephen Michael (0919-CECAS)",1, #,#,#,#,#,#,#,#,#,#
EES,8910,,"Murdoch, Lawrence C (0919-CECAS)",1, #,#,#,#,#,#,#,#,#,#
EES,8910,,"Powell, Brian A. (0919-CECAS)",3, #,#,#,#,#,#,#,#,#,#
EES,8910,,"Shuller-Nickles, Lindsay Carmell (0919-CECAS)",2, #,#,#,#,#,#,#,#,#,#
EES,9610,,"Powell, Brian A. (0919-CECAS)",34, 0,0,0,0,0,0,0,0,100.00,0
EES,9910,,"Cates, Ezra Lucas Holt (0919-CECAS)",2, #,#,#,#,#,#,#,#,#,#
EES,9910,,"Dale, Michael Anthony Joseph (0919-CECAS)",2, #,#,#,#,#,#,#,#,#,#
EES,9910,,"Darnault, Christophe (0919-CECAS)",2, #,#,#,#,#,#,#,#,#,#
EES,9910,,"Falta, Ronald W (0919-CECAS)",1, #,#,#,#,#,#,#,#,#,#
EES,9910,,"Finneran, Kevin Thomas (0919-CECAS)",1, #,#,#,#,#,#,#,#,#,#
EES,9910,,"Freedman, David L (0919-CECAS)",4, #,#,#,#,#,#,#,#,#,#
EES,9910,,"Karanfil, Tanju (5701-RES)",4, #,#,#,#,#,#,#,#,#,#
EES,9910,,"Ladner, David Allen (0919-CECAS)",3, #,#,#,#,#,#,#,#,#,#
EES,9910,,"Lee, Cindy M (0919-CECAS)",1, #,#,#,#,#,#,#,#,#,#
EES,9910,,"Moysey, Stephen Michael (0919-CECAS)",2, #,#,#,#,#,#,#,#,#,#
EES,9910,,"Murdoch, Lawrence C (0919-CECAS)",2, #,#,#,#,#,#,#,#,#,#
EES,9910,,"Powell, Brian A. (0919-CECAS)",7, #,#,#,#,#,#,#,#,#,#
EES,9910,,"Shuller-Nickles, Lindsay Carmell (0919-CECAS)",3, #,#,#,#,#,#,#,#,#,#
ENSP,2000,,"Carraway, Elizabeth R. (0919-CECAS)",41, 58.54,41.46,0,0,0,0,0,0,0,0
ENSP,2000,,"Nammouz, Minory (0919-CECAS)",48, 87.50,10.42,2.08,0,0,0,0,0,0,0
ENSP,2000,,"Owino, Tom O. (0919-CECAS)",29, 41.38,34.48,24.14,0,0,0,0,0,0,0
ENSP,2010,,"Nammouz, Minory (0919-CECAS)",16, 100.00,0,0,0,0,0,0,0,0,0
GEOL,1010,,"Coulson, Alan B (0919-CECAS)",286, 41.61,34.62,14.34,4.90,3.85,0.70,0,0,0,0
GEOL,1030,,"Coulson, Alan B (0919-CECAS)",256, 64.45,25.00,6.25,1.17,0.78,2.34,0,0,0,0
GEOL,1120,,"Brame, Scott E (0919-CECAS)",52, 51.92,30.77,15.38,0,0,1.92,0,0,0,0
GEOL,1140,,"Brame, Scott E (0919-CECAS)",28, 75.00,25.00,0,0,0,0,0,0,0,0
GEOL,2020,,"Coulson, Alan B (0919-CECAS)",20, 25.00,50.00,5.00,10.00,10.00,0,0,0,0,0
GEOL,2920,,"Brame, Scott E (0919-CECAS)",20, 90.00,10.00,0,0,0,0,0,0,0,0
GEOL,3130,,"Castle, James W (0919-CECAS)",18, 11.11,44.44,27.78,16.67,0,0,0,0,0,0
GEOL,3180,,"Powell, Brian A. (0919-CECAS)",20, 45.00,40.00,15.00,0,0,0,0,0,0,0
GEOL,3920,,"Brame, Scott E (0919-CECAS)",11, 100.00,0,0,0,0,0,0,0,0,0
GEOL,4110,,"Brame, Scott E (0919-CECAS)",2, #,#,#,#,#,#,#,#,#,#
GEOL,4110,,"Coulson, Alan B (0919-CECAS)",2, #,#,#,#,#,#,#,#,#,#
GEOL,4110,,"Shuller-Nickles, Lindsay Carmell (0919-CECAS)",1, #,#,#,#,#,#,#,#,#,#
GEOL,4110,,"Wagner, John Robert (5130-PROV)",11, 100.00,0,0,0,0,0,0,0,0,0
GEOL,4210,,"Brame, Scott E (0919-CECAS)",27, 70.37,25.93,0,0,0,3.70,0,0,0,0
GEOL,4920,,"Coulson, Alan B (0919-CECAS)",7, #,#,#,#,#,#,#,#,#,#
GEOL,6210,,"Brame, Scott E (0919-CECAS)",12, 100.00,0,0,0,0,0,0,0,0,0
GEOL,7900,,"Wagner, John Robert (5130-PROV)",8, #,#,#,#,#,#,#,#,#,#
GEOL,8030,,"Moysey, Stephen Michael (0919-CECAS)",16, 68.75,31.25,0,0,0,0,0,0,0,0
GEOL,8090,,"Falta, Ronald W (0919-CECAS)",7, #,#,#,#,#,#,#,#,#,#
GEOL,8160,,"Murdoch, Lawrence C (0919-CECAS)",14, 85.71,0,0,0,14.29,0,0,0,0,0
GEOL,8500,,"Darnault, Christophe (0919-CECAS)",2, #,#,#,#,#,#,#,#,#,#
GEOL,8500,,"Murdoch, Lawrence C (0919-CECAS)",1, #,#,#,#,#,#,#,#,#,#
GEOL,8510,,"Cates, Ezra Lucas Holt (0919-CECAS)",17, 0,0,0,0,0,0,0,0,100.00,0
GEOL,8910,,"Castle, James W (0919-CECAS)",3, #,#,#,#,#,#,#,#,#,#
GEOL,8910,,"Darnault, Christophe (0919-CECAS)",2, #,#,#,#,#,#,#,#,#,#
GEOL,8910,,"Moysey, Stephen Michael (0919-CECAS)",4, #,#,#,#,#,#,#,#,#,#
GEOL,8910,,"Murdoch, Lawrence C (0919-CECAS)",2, #,#,#,#,#,#,#,#,#,#
PHSC,1170,,"Nammouz, Minory (0919-CECAS)",66, 90.91,7.58,1.52,0,0,0,0,0,0,0
""
ENGR,1000,,"Brandon, Steven C (0902-CECAS)",32, 0,0,0,0,0,0,0,0,100.00,0
ENGR,1020,,"Childers, Ashley K (0902-CECAS)",90, 14.44,27.78,24.44,8.89,11.11,13.33,0,0,0,0
ENGR,1050,,"Childers, Ashley K (0902-CECAS)",1, #,#,#,#,#,#,#,#,#,#
ENGR,1060,,"Childers, Ashley K (0902-CECAS)",61, 3.28,31.15,31.15,14.75,14.75,4.92,0,0,0,0
ENGR,1060,,"Giebner, Michael G (0902-CECAS)",187, 2.14,25.13,34.76,18.18,2.67,17.11,0,0,0,0
ENGR,1070,,"Giebner, Michael G (0902-CECAS)",18, 0,38.89,22.22,16.67,11.11,11.11,0,0,0,0
ENGR,1070,,"Magagnotti, Mariah Soibhan (0902-CECAS)",2, #,#,#,#,#,#,#,#,#,#
ENGR,1070,,"Neptune, Andrew Isaac (0902-CECAS)",2, #,#,#,#,#,#,#,#,#,#
ENGR,1080,,"Brandon, Steven C (0902-CECAS)",11, 18.18,18.18,45.45,0,9.09,9.09,0,0,0,0
ENGR,1080,,"Magagnotti, Mariah Soibhan (0902-CECAS)",10, 0,20.00,10.00,20.00,40.00,10.00,0,0,0,0
ENGR,1080,,"Maier, Jonathan R (0902-CECAS)",5, #,#,#,#,#,#,#,#,#,#
ENGR,1080,,"Miller, Matthew Kent (0902-CECAS)",5, #,#,#,#,#,#,#,#,#,#
ENGR,1080,,"Neptune, Andrew Isaac (0902-CECAS)",6, #,#,#,#,#,#,#,#,#,#
ENGR,1080,,"Srinivasarangan Rangarajan, Shriram (0915-CECAS)",10, 0,0,80.00,0,20.00,0,0,0,0,0
ENGR,1080,,"Stephan, Elizabeth Anne (0902-CECAS)",8, #,#,#,#,#,#,#,#,#,#
ENGR,1090,,"Brandon, Steven C (0902-CECAS)",6, #,#,#,#,#,#,#,#,#,#
ENGR,1090,,"Magagnotti, Mariah Soibhan (0902-CECAS)",5, #,#,#,#,#,#,#,#,#,#
ENGR,1090,,"Maier, Jonathan R (0902-CECAS)",2, #,#,#,#,#,#,#,#,#,#
ENGR,1090,,"Miller, Matthew Kent (0902-CECAS)",4, #,#,#,#,#,#,#,#,#,#
ENGR,1090,,"Neptune, Andrew Isaac (0902-CECAS)",3, #,#,#,#,#,#,#,#,#,#
ENGR,1090,,"Srinivasarangan Rangarajan, Shriram (0915-CECAS)",5, #,#,#,#,#,#,#,#,#,#
ENGR,1090,,"Stephan, Elizabeth Anne (0902-CECAS)",4, #,#,#,#,#,#,#,#,#,#
ENGR,1410,,"Brandon, Steven C (0902-CECAS)",96, 37.50,37.50,17.71,3.13,2.08,2.08,0,0,0,0
ENGR,1410,,"Magagnotti, Mariah Soibhan (0902-CECAS)",141, 12.06,40.43,21.99,10.64,4.96,9.93,0,0,0,0
ENGR,1410,,"Mahmud, Roksana (0901-CECAS)",46, 13.04,28.26,43.48,8.70,2.17,4.35,0,0,0,0
ENGR,1410,,"Maier, Jonathan R (0902-CECAS)",45, 8.89,28.89,37.78,13.33,2.22,8.89,0,0,0,0
ENGR,1410,,"Martin, William D (0902-CECAS)",92, 25.00,42.39,16.30,6.52,5.43,4.35,0,0,0,0
ENGR,1410,,"Miller, Matthew Kent (0902-CECAS)",130, 13.08,30.00,28.46,14.62,3.85,10.00,0,0,0,0
ENGR,1410,,"Moni, Sheikh Moniruzzaman (0901-CECAS)",45, 11.11,60.00,22.22,0,6.67,0,0,0,0,0
ENGR,1410,,"Neptune, Andrew Isaac (0902-CECAS)",129, 6.98,36.43,29.46,11.63,6.20,9.30,0,0,0,0
ENGR,1410,,"Srinivasarangan Rangarajan, Shriram (0915-CECAS)",96, 28.13,26.04,23.96,4.17,10.42,7.29,0,0,0,0
ENGR,1410,,"Stephan, Elizabeth Anne (0902-CECAS)",92, 43.48,36.96,7.61,5.43,5.43,1.09,0,0,0,0
ENGR,1410,H,"Maier, Jonathan R (0902-CECAS)",6, #,#,#,#,#,#,#,#,#,#
ENGR,1510,,"Minor, John C (0902-CECAS)",63, 30.16,30.16,19.05,9.52,11.11,0,0,0,0,0
ENGR,1640,,"Maier, Jonathan R (0902-CECAS)",19, 21.05,36.84,26.32,10.53,5.26,0,0,0,0,0
ENGR,1900,,"Kolodzey, William Thomas (0915-CECAS)",4, #,#,#,#,#,#,#,#,#,#
ENGR,1900,,"Kung, Ethan (0921-CECAS)",2, #,#,#,#,#,#,#,#,#,#
ENGR,1900,,"Maier, Jonathan R (0902-CECAS)",5, #,#,#,#,#,#,#,#,#,#
ENGR,1900,,"Martin, William D (0902-CECAS)",9, #,#,#,#,#,#,#,#,#,#
ENGR,1900,,"Martinez-Duarte, Rodrigo (0921-CECAS)",3, #,#,#,#,#,#,#,#,#,#
ENGR,1900,,"Mocko, Gregory (0921-CECAS)",3, #,#,#,#,#,#,#,#,#,#
ENGR,1900,,"Norfolk, Christopher W (0909-CECAS)",19, 100.00,0,0,0,0,0,0,0,0,0
ENGR,1900,,"Putman, Bradley J (0911-CECAS)",8, #,#,#,#,#,#,#,#,#,#
ENGR,1900,,"Schweisinger, Todd Alan (0921-CECAS)",2, #,#,#,#,#,#,#,#,#,#
ENGR,1900,,"Xuan, Xiangchun (0921-CECAS)",3, #,#,#,#,#,#,#,#,#,#
ENGR,1900,,"Zhao, Huijuan (0921-CECAS)",21, 80.95,4.76,0,0,9.52,4.76,0,0,0,0
ENGR,2080,,"Garland, Anthony Paul (0902-CECAS)",106, 49.06,26.42,8.49,5.66,5.66,4.72,0,0,0,0
ENGR,2080,,"Grigg, Sarah J (0902-CECAS)",161, 62.11,21.12,8.70,1.24,4.35,2.48,0,0,0,0
ENGR,2080,,"Minor, John C (0902-CECAS)",51, 68.63,17.65,9.80,0,1.96,1.96,0,0,0,0
ENGR,2080,,"Renu, Rahul Sharan (0902-CECAS)",105, 45.71,32.38,14.29,1.90,3.81,1.90,0,0,0,0
ENGR,2080,,"Yasmin, Nighat (0902-CECAS)",47, 44.68,29.79,12.77,6.38,4.26,2.13,0,0,0,0
ENGR,2100,,"Brown, Kweku Tekyi (0902-CECAS)",97, 55.67,22.68,8.25,5.15,4.12,4.12,0,0,0,0
ENGR,2100,,"Yasmin, Nighat (0902-CECAS)",98, 53.06,34.69,5.10,0,4.08,3.06,0,0,0,0
ENGR,2200,,"Grigg, Sarah J (0902-CECAS)",18, 61.11,33.33,5.56,0,0,0,0,0,0,0
ENGR,2900,,"Maier, Jonathan R (0902-CECAS)",4, #,#,#,#,#,#,#,#,#,#
ENGR,4900,,"Schlautman, Mark A. (0919-CECAS)",19, 100.00,0,0,0,0,0,0,0,0,0
""
IE,2100,,"Riggs, Sara Lu (0920-CECAS)",96, 16.67,40.63,19.79,10.42,7.29,5.21,0,0,0,0
IE,2680,H,"Melloy, Brian J (0920-CECAS)",3, #,#,#,#,#,#,#,#,#,#
IE,2800,,"Curry, Rob Mark (0920-CECAS)",58, 12.07,41.38,27.59,10.34,3.45,5.17,0,0,0,0
IE,3010,,"Riggs, Robert James (0920-CECAS)",87, 62.07,35.63,2.30,0,0,0,0,0,0,0
IE,3610,,"Eksioglu, Sandra Duni (0920-CECAS)",30, 33.33,36.67,13.33,3.33,13.33,0,0,0,0,0
IE,3610,,"Greenstein, Joel S (0920-CECAS)",69, 57.97,24.64,11.59,2.90,0,2.90,0,0,0,0
IE,3810,,"Eksioglu, Burak (0920-CECAS)",45, 20.00,31.11,33.33,6.67,8.89,0,0,0,0,0
IE,3810,,"Khademi, Amin (0920-CECAS)",62, 24.19,33.87,19.35,12.90,8.06,1.61,0,0,0,0
IE,3840,,"Melloy, Brian J (0920-CECAS)",95, 54.74,16.84,11.58,4.21,4.21,8.42,0,0,0,0
IE,3860,,"Riggs, Robert James (0920-CECAS)",107, 31.78,35.51,18.69,9.35,1.87,2.80,0,0,0,0
IE,4000,H,"Riggs, Robert James (0920-CECAS)",3, #,#,#,#,#,#,#,#,#,#
IE,4000,H,"Riggs, Sara Lu (0920-CECAS)",2, #,#,#,#,#,#,#,#,#,#
IE,4020,,"Ferrell, William G (0920-CECAS)",3, #,#,#,#,#,#,#,#,#,#
IE,4020,,"Gramopadhye, Anand K (0901-CECAS)",12, 83.33,0,0,0,0,16.67,0,0,0,0
IE,4020,,"Khademi, Amin (0920-CECAS)",1, #,#,#,#,#,#,#,#,#,#
IE,4020,,"Kurz-Edsall, Mary Elizabeth (0920-CECAS)",10, 100.00,0,0,0,0,0,0,0,0,0
IE,4020,,"Mason, Scott Jennings (0920-CECAS)",6, #,#,#,#,#,#,#,#,#,#
IE,4020,,"Melloy, Brian J (0920-CECAS)",1, #,#,#,#,#,#,#,#,#,#
IE,4020,,"Neyens, David M (0920-CECAS)",9, #,#,#,#,#,#,#,#,#,#
IE,4020,,"Riggs, Robert James (0920-CECAS)",8, #,#,#,#,#,#,#,#,#,#
IE,4020,,"Smith, Jonathan Cole (0920-CECAS)",2, #,#,#,#,#,#,#,#,#,#
IE,4020,,"Taaffe, Kevin M (0920-CECAS)",9, #,#,#,#,#,#,#,#,#,#
IE,4030,,"Kurz-Edsall, Mary Elizabeth (0920-CECAS)",1, #,#,#,#,#,#,#,#,#,#
IE,4030,,"Riggs, Robert James (0920-CECAS)",1, #,#,#,#,#,#,#,#,#,#
IE,4030,,"Taaffe, Kevin M (0920-CECAS)",3, #,#,#,#,#,#,#,#,#,#
IE,4620,,"Riggs, Robert James (0920-CECAS)",135, 34.07,51.85,14.07,0,0,0,0,0,0,0
IE,4670,,"Chalil Madathil, Kapil (0911-CECAS)",129, 91.47,8.53,0,0,0,0,0,0,0,0
IE,4810,,"Melloy, Brian J (0920-CECAS)",6, #,#,#,#,#,#,#,#,#,#
IE,4910,,"Isik, Tugce (0920-CECAS)",17, 29.41,29.41,17.65,17.65,0,5.88,0,0,0,0
IE,4910,,"Riggs, Sara Lu (0920-CECAS)",67, 40.30,41.79,11.94,2.99,2.99,0,0,0,0,0
IE,6620,,"Riggs, Robert James (0920-CECAS)",3, #,#,#,#,#,#,#,#,#,#
IE,6840,,"Kurz-Edsall, Mary Elizabeth (0920-CECAS)",45, 97.78,2.22,0,0,0,0,0,0,0,0
IE,6910,,"Isik, Tugce (0920-CECAS)",11, 54.55,45.45,0,0,0,0,0,0,0,0
IE,6910,,"Riggs, Sara Lu (0920-CECAS)",7, #,#,#,#,#,#,#,#,#,#
IE,8010,,"Greenstein, Joel S (0920-CECAS)",19, 57.89,42.11,0,0,0,0,0,0,0,0
IE,8520,,"Smith, Jonathan Cole (0920-CECAS)",24, 79.17,16.67,4.17,0,0,0,0,0,0,0
IE,8540,,"Ferrell, William G (0920-CECAS)",48, 72.92,20.83,6.25,0,0,0,0,0,0,0
IE,8580,,"Mason, Scott Jennings (0920-CECAS)",40, 82.50,15.00,2.50,0,0,0,0,0,0,0
IE,8900,,"Eksioglu, Sandra Duni (0920-CECAS)",1, #,#,#,#,#,#,#,#,#,#
IE,8910,,"Chalil Madathil, Kapil (0911-CECAS)",1, #,#,#,#,#,#,#,#,#,#
IE,8910,,"Gramopadhye, Anand K (0901-CECAS)",1, #,#,#,#,#,#,#,#,#,#
IE,8910,,"Neyens, David M (0920-CECAS)",2, #,#,#,#,#,#,#,#,#,#
IE,8910,,"Riggs, Sara Lu (0920-CECAS)",1, #,#,#,#,#,#,#,#,#,#
IE,8930,,"Cho, Byung Rae (0920-CECAS)",4, #,#,#,#,#,#,#,#,#,#
IE,8930,,"Eksioglu, Sandra Duni (0920-CECAS)",6, #,#,#,#,#,#,#,#,#,#
IE,8930,,"Neyens, David M (0920-CECAS)",6, #,#,#,#,#,#,#,#,#,#
IE,9910,,"Cho, Byung Rae (0920-CECAS)",3, #,#,#,#,#,#,#,#,#,#
IE,9910,,"Eksioglu, Burak (0920-CECAS)",1, #,#,#,#,#,#,#,#,#,#
IE,9910,,"Eksioglu, Sandra Duni (0920-CECAS)",2, #,#,#,#,#,#,#,#,#,#
IE,9910,,"Ferrell, William G (0920-CECAS)",1, #,#,#,#,#,#,#,#,#,#
IE,9910,,"Gramopadhye, Anand K (0901-CECAS)",2, #,#,#,#,#,#,#,#,#,#
IE,9910,,"Khademi, Amin (0920-CECAS)",3, #,#,#,#,#,#,#,#,#,#
IE,9910,,"Kurz-Edsall, Mary Elizabeth (0920-CECAS)",2, #,#,#,#,#,#,#,#,#,#
IE,9910,,"Mason, Scott Jennings (0920-CECAS)",3, #,#,#,#,#,#,#,#,#,#
IE,9910,,"Neyens, David M (0920-CECAS)",2, #,#,#,#,#,#,#,#,#,#
IE,9910,,"Riggs, Sara Lu (0920-CECAS)",1, #,#,#,#,#,#,#,#,#,#
IE,9910,,"Smith, Jonathan Cole (0920-CECAS)",2, #,#,#,#,#,#,#,#,#,#
IE,9910,,"Taaffe, Kevin M (0920-CECAS)",3, #,#,#,#,#,#,#,#,#,#
""
MSE,2100,,"Brinkman, Kyle S (0971-CECAS)",100, 16.00,54.00,19.00,2.00,4.00,5.00,0,0,0,0
MSE,2100,,"Kuksenok, Olga (0971-CECAS)",57, 40.35,28.07,8.77,8.77,7.02,7.02,0,0,0,0
MSE,2100,,"Pani, Rakhee (0971-CECAS)",48, 31.25,31.25,27.08,2.08,0,8.33,0,0,0,0
MSE,2100,,"Skaar, Eric C (0971-CECAS)",100, 21.00,46.00,16.00,5.00,4.00,8.00,0,0,0,0
MSE,2410,,"Blouin, Vincent Yves Marie (0503-CAAH)",25, 84.00,12.00,0,0,0,4.00,0,0,0,0
MSE,2500,,"Lickfield, Deborah Kimmitt (0971-CECAS)",31, 54.84,25.81,12.90,0,0,6.45,0,0,0,0
MSE,3000,H,"Mefford, Olin T (0971-CECAS)",4, #,#,#,#,#,#,#,#,#,#
MSE,3260,,"Lickfield, Gary C (0971-CECAS)",74, 14.86,43.24,25.68,8.11,2.70,5.41,0,0,0,0
MSE,3280,,"Skaar, Eric C (0971-CECAS)",30, 40.00,36.67,23.33,0,0,0,0,0,0,0
MSE,3420,,"Bordia, Rajendra Kumar (0971-CECAS)",23, 91.30,8.70,0,0,0,0,0,0,0,0
MSE,3610,,"Kennedy, Marian S (0971-CECAS)",22, 40.91,36.36,22.73,0,0,0,0,0,0,0
MSE,3950,H,"Bordia, Rajendra Kumar (0971-CECAS)",1, #,#,#,#,#,#,#,#,#,#
MSE,3950,H,"Mefford, Olin T (0971-CECAS)",3, #,#,#,#,#,#,#,#,#,#
MSE,3950,H,"Urban, Marek W (0971-CECAS)",1, #,#,#,#,#,#,#,#,#,#
MSE,4070,,"Ballato, John M (0971-CECAS)",39, 100.00,0,0,0,0,0,0,0,0,0
MSE,4150,,"Luzinov, Igor A. (0971-CECAS)",45, 33.33,33.33,22.22,6.67,0,4.44,0,0,0,0
MSE,4150,H,"Luzinov, Igor A. (0971-CECAS)",1, #,#,#,#,#,#,#,#,#,#
MSE,4160,,"Brinkman, Kyle S (0971-CECAS)",24, 54.17,37.50,8.33,0,0,0,0,0,0,0
MSE,4220,,"Blouin, Vincent Yves Marie (0503-CAAH)",58, 31.03,46.55,17.24,0,5.17,0,0,0,0,0
MSE,4240,,"Jacobsohn, Luiz Gustavo (0971-CECAS)",25, 28.00,48.00,16.00,8.00,0,0,0,0,0,0
MSE,4330,,"Brosnan, Denis A (0971-CECAS)",24, 79.17,16.67,4.17,0,0,0,0,0,0,0
MSE,4450,,"Brosnan, Denis A (0971-CECAS)",56, 0,0,0,0,0,0,0,0,100.00,0
MSE,4560,,"Lickfield, Gary C (0971-CECAS)",27, 37.04,40.74,18.52,0,0,3.70,0,0,0,0
MSE,4570,,"Brown, Philip J (0971-CECAS)",29, 100.00,0,0,0,0,0,0,0,0,0
MSE,4570,H,"Brown, Philip J (0971-CECAS)",2, #,#,#,#,#,#,#,#,#,#
MSE,4590,,"Brown, Philip J (0971-CECAS)",32, 93.75,3.13,3.13,0,0,0,0,0,0,0
MSE,4900,,"Kennedy, Marian S (0971-CECAS)",1, #,#,#,#,#,#,#,#,#,#
MSE,4900,,"Mefford, Olin T (0971-CECAS)",6, #,#,#,#,#,#,#,#,#,#
MSE,4900,,"Pilla, Srikanth (0926-CECAS)",8, #,#,#,#,#,#,#,#,#,#
MSE,4910,,"Kennedy, Marian S (0971-CECAS)",34, 58.82,23.53,8.82,2.94,0,5.88,0,0,0,0
MSE,4950,H,"Mefford, Olin T (0971-CECAS)",1, #,#,#,#,#,#,#,#,#,#
