Course,Number,Prefix,Prof_Name (Assigned Dept-College),Enrolled ,A,B,C,D,F,W,I ,*,P,F
M B A,859,,Yoder Sara Elizabeth (1305-CBUS),57, 63.16,15.79,14.04,3.51,0,3.51,0,0,0,0
M B A,860,,Dorsch Michael J (1325-CBUS),34, 41.18,38.24,17.65,0,0,2.94,0,0,0,0
M B A,862,,Cantrell R Stephen (1305-CBUS),54, 64.81,35.19,0,0,0,0,0,0,0,0
M B A,862,,Dunbar R Matt (1315-CBUS),27, 66.67,29.63,0,0,0,3.70,0,0,0,0
M B A,870,,Gianiodis Peter T (1305-CBUS),31, 48.39,48.39,0,0,0,3.23,0,0,0,0
M B A,880,,DePriest Gail (1315-CBUS),57, 0,0,0,0,0,0,0,0,100.00,0
M B A,880,,Patterson Jamie Lynn (1315-CBUS),39, 0,0,0,0,0,0,0,0,100.00,0
M B A,881,,Seay Kenneth Lynn (1315-CBUS),106, 0,0,0,0,0,0,0,0,100.00,0
M B A,888,,Patterson Jamie Lynn (1315-CBUS),12, 0,0,0,0,0,0,0,0,100.00,0
M B A,899,,Jahn Judson R (1303-CBUS),7, #,#,#,#,#,#,#,#,#,#
M B A,899,,Kegley Kathleen Ann (1315-CBUS),42, 88.10,7.14,4.76,0,0,0,0,0,0,0
""
M L,101,,Garth LaShone Moniqu (1351-CBUS),54, 72.22,9.26,3.70,0,0,7.41,7.41,0,0,0
M L,201,,Bras Thierry Andre (1351-CBUS),37, 48.65,24.32,10.81,0,0,13.51,2.70,0,0,0
M L,301,,Hansel Garry Michael (1351-CBUS),30, 60.00,20.00,13.33,0,0,6.67,0,0,0,0
M L,401,,Bedard David M (1351-CBUS),22, 50.00,45.45,4.55,0,0,0,0,0,0,0
M L,451,,Bedard David M (1351-CBUS),3, #,#,#,#,#,#,#,#,#,#
""
AP EC,490,,Espey Molly (0313-CAFLS),3, #,#,#,#,#,#,#,#,#,#
AP EC,891,,Carpio Carlos Enriqu (0313-CAFLS),3, #,#,#,#,#,#,#,#,#,#
AP EC,891,,Kropp Jaclyn D. (0313-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AP EC,899,,Isengildina Olga Urj (0313-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AP EC,899,,Ward William A (0313-CAFLS),3, #,#,#,#,#,#,#,#,#,#
AP EC,991,,Carpio Carlos Enriqu (0313-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AP EC,991,,Lamie Ronald D (0313-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AP EC,991,,Sauer Jr Raymond D (1309-CBUS),9, #,#,#,#,#,#,#,#,#,#
AP EC,991,,Willis David Brian (0313-CAFLS),1, #,#,#,#,#,#,#,#,#,#
ECON,211,,Lamontagne Laura M (1309-CBUS),16, 31.25,12.50,12.50,25.00,6.25,6.25,6.25,0,0,0
ECON,211,,Simpson Viola C (1309-CBUS),10, 40.00,50.00,10.00,0,0,0,0,0,0,0
ECON,212,,Placone Dennis L (1309-CBUS),34, 35.29,29.41,26.47,5.88,0,2.94,0,0,0,0
ECON,212,,Timmerman Laura Crew (7115-ATH),11, 63.64,9.09,18.18,9.09,0,0,0,0,0,0
ECON,314,,Bruns Richard Aaron (1309-CBUS),11, 45.45,27.27,9.09,9.09,9.09,0,0,0,0,0
ECON,315,,Scott Michael D (1309-CBUS),5, #,#,#,#,#,#,#,#,#,#
ECON,319,,Espey Molly (0313-CAFLS),10, 30.00,50.00,10.00,0,10.00,0,0,0,0,0
ECON,397,,Sauer Jr Raymond D (1309-CBUS),1, #,#,#,#,#,#,#,#,#,#
ECON,751,,Placone Dennis L (1309-CBUS),6, #,#,#,#,#,#,#,#,#,#
ECON ,888,,Tollison Robert Dewi (1309-CBUS),1, #,#,#,#,#,#,#,#,#,#
ECON,891,,Sauer Jr Raymond D (1309-CBUS),5, #,#,#,#,#,#,#,#,#,#
""
FIN,306,,Spivey Michael F (1303-CBUS),65, 15.38,24.62,38.46,12.31,3.08,6.15,0,0,0,0
FIN,308,,Spivey Michael F (1303-CBUS),20, 10.00,40.00,35.00,5.00,5.00,5.00,0,0,0,0
FIN,312,,Waller Neil G (1303-CBUS),21, 14.29,33.33,38.10,9.52,0,4.76,0,0,0,0
FIN,399,,Alexander Jr John C (1303-CBUS),10, 0,0,0,0,0,0,0,0,100.00,0
FIN,417,,Waller Neil G (1303-CBUS),6, #,#,#,#,#,#,#,#,#,#
""
G C,207,,Rose Patrick G (1353-CBUS),7, #,#,#,#,#,#,#,#,#,#
G C,340,,Carroll Millicent Ho (1353-CBUS),8, #,#,#,#,#,#,#,#,#,#
G C,350,,Leininger Nancy W (1353-CBUS),29, 100.00,0,0,0,0,0,0,0,0,0
G C,444,,O'Hara Liam Henry (1353-CBUS),14, 28.57,64.29,7.14,0,0,0,0,0,0,0
G C,450,,Leininger Nancy W (1353-CBUS),20, 85.00,15.00,0,0,0,0,0,0,0,0
G C,455,,Leininger Nancy W (1353-CBUS),2, #,#,#,#,#,#,#,#,#,#
G C,490,,Ingram Samuel T (1353-CBUS),1, #,#,#,#,#,#,#,#,#,#
G C,490,,Leininger John M (1353-CBUS),12, 83.33,0,0,0,0,0,16.67,0,0,0
G C,644,,O'Hara Liam Henry (1353-CBUS),3, #,#,#,#,#,#,#,#,#,#
G C,850,,Leininger Nancy W (1353-CBUS),1, #,#,#,#,#,#,#,#,#,#
G C,891,,Ingram Samuel T (1353-CBUS),1, #,#,#,#,#,#,#,#,#,#
G C,897,,Ingram Samuel T (1353-CBUS),1, #,#,#,#,#,#,#,#,#,#
G C,898,,Ingram Samuel T (1353-CBUS),1, #,#,#,#,#,#,#,#,#,#
""
MGT,201,,Robbins Tina L (1305-CBUS),33, 30.30,36.36,21.21,6.06,6.06,0,0,0,0,0
MGT,218,,Klein Jr Richard E (1305-CBUS),14, 0,0,0,0,0,7.14,0,0,57.14,35.71
MGT,310,,Roth Philip L (1305-CBUS),26, 38.46,26.92,19.23,3.85,7.69,0,3.85,0,0,0
MGT,312,,Yoder Sara Elizabeth (1305-CBUS),24, 8.33,25.00,37.50,4.17,12.50,0,4.17,8.33,0,0
MGT,390,,Fredendall Lawrence (1305-CBUS),26, 23.08,34.62,30.77,3.85,7.69,0,0,0,0,0
MGT,398,,Sridharan V (1305-CBUS),9, #,#,#,#,#,#,#,#,#,#
MGT,400,,Stubbs III William B (1305-CBUS),10, 60.00,30.00,10.00,0,0,0,0,0,0,0
MGT,415,,Stewart Jr Wayne H (1305-CBUS),38, 18.42,52.63,18.42,5.26,5.26,0,0,0,0,0
MGT,423,,Stewart Jr Wayne H (1305-CBUS),60, 13.33,36.67,43.33,1.67,3.33,1.67,0,0,0,0
MGT,899,,Roth Aleda Marie (1305-CBUS),2, #,#,#,#,#,#,#,#,#,#
MGT,899,,Sridharan V (1305-CBUS),1, #,#,#,#,#,#,#,#,#,#
MGT,899,,Thatcher Jason B (1305-CBUS),2, #,#,#,#,#,#,#,#,#,#
MGT,991,,Grover Varun (1305-CBUS),5, #,#,#,#,#,#,#,#,#,#
MGT,991,,Roth Aleda Marie (1305-CBUS),3, #,#,#,#,#,#,#,#,#,#
MGT,991,,Sridharan V (1305-CBUS),1, #,#,#,#,#,#,#,#,#,#
""
MKT,301,,Moore Jesse N (1325-CBUS),21, 57.14,33.33,9.52,0,0,0,0,0,0,0
MKT,321,,Baker Thomas L (1325-CBUS),15, 100.00,0,0,0,0,0,0,0,0,0
MKT,399,,Fine Amanda Cooper (1325-CBUS),7, #,#,#,#,#,#,#,#,#,#
MKT,428,,Grove Stephen J (1325-CBUS),25, 32.00,40.00,28.00,0,0,0,0,0,0,0
""
M B A,806,,Fredendall Lawrence (1305-CBUS),17, 88.24,5.88,5.88,0,0,0,0,0,0,0
M B A,809,,Zagenczyk Jr Thomas (1305-CBUS),22, 68.18,27.27,4.55,0,0,0,0,0,0,0
M B A,859,,Yoder Sara Elizabeth (1305-CBUS),20, 55.00,30.00,5.00,10.00,0,0,0,0,0,0
M B A,862,,Cantrell R Stephen (1305-CBUS),29, 68.97,20.69,3.45,0,0,6.90,0,0,0,0
M B A,870,,Thatcher Jason B (1305-CBUS),43, 97.67,0,0,0,0,0,0,2.33,0,0
M B A,888,,Patterson Jamie Lynn (1315-CBUS),5, #,#,#,#,#,#,#,#,#,#
M B A,899,,Kegley Kathleen Ann (1345-CBUS),20, 80.00,10.00,5.00,0,0,0,5.00,0,0,0
""
AP EC,205,,Ward William A (0313-CAFLS),13, 46.15,38.46,7.69,0,7.69,0,0,0,0,0
AP EC,891,,Carpio Carlos Enriqu (0313-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AP EC,891,,Smathers Jr Webb M (0313-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AP EC,899,,Bridges Jr William C (0313-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AP EC,899,,Hill Jr Hoke S (0313-CAFLS),2, #,#,#,#,#,#,#,#,#,#
AP EC,899,,Isengildina Olga Urj (0313-CAFLS),2, #,#,#,#,#,#,#,#,#,#
AP EC,899,,Ward William A (0313-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AP EC,991,,Baier Scott L. (1309-CBUS),1, #,#,#,#,#,#,#,#,#,#
AP EC,991,,Carpio Carlos Enriqu (0313-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AP EC,991,,Lamie Ronald D (0313-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AP EC,991,,Mroz Thomas Alvin (1309-CBUS),2, #,#,#,#,#,#,#,#,#,#
AP EC,991,,Willis David Brian (0313-CAFLS),1, #,#,#,#,#,#,#,#,#,#
ECON,211,,Jensen Sherry Meador (7115-ATH),13, 38.46,38.46,15.38,0,7.69,0,0,0,0,0
ECON,211,,Placone Dennis L (1309-CBUS),33, 21.21,39.39,27.27,3.03,3.03,6.06,0,0,0,0
ECON,212,,Blott Adam N (1309-CBUS),14, 35.71,21.43,21.43,0,14.29,7.14,0,0,0,0
ECON,302,,Scott Michael D (1309-CBUS),9, #,#,#,#,#,#,#,#,#,#
ECON,310,,Baier Scott L. (1309-CBUS),13, 23.08,53.85,23.08,0,0,0,0,0,0,0
ECON ,888,,Sauer Jr Raymond D (1309-CBUS),1, #,#,#,#,#,#,#,#,#,#
ECON,891,,Sauer Jr Raymond D (1309-CBUS),3, #,#,#,#,#,#,#,#,#,#
""
FIN,305,,McMillan Kerri D (1303-CBUS),10, 20.00,40.00,40.00,0,0,0,0,0,0,0
FIN,306,,Harris Jr John M (1303-CBUS),20, 50.00,35.00,10.00,5.00,0,0,0,0,0,0
FIN,306,,Wolf Jack G. (1303-CBUS),21, 9.52,9.52,33.33,28.57,19.05,0,0,0,0,0
FIN,307,,Springer Thomas M (1303-CBUS),8, #,#,#,#,#,#,#,#,#,#
FIN,311,,Morgan Angela G. (1303-CBUS),25, 8.00,16.00,56.00,8.00,8.00,4.00,0,0,0,0
FIN,406,,Cline Brandon N (1303-CBUS),7, #,#,#,#,#,#,#,#,#,#
FIN,411,,Harris Jr John M (1303-CBUS),7, #,#,#,#,#,#,#,#,#,#
""
G C,102,,Jacobs John J (1353-CBUS),6, #,#,#,#,#,#,#,#,#,#
G C,104,,Jones Carol D (1353-CBUS),3, #,#,#,#,#,#,#,#,#,#
G C,406,,Woolbright Nona L (1353-CBUS),17, 100.00,0,0,0,0,0,0,0,0,0
G C,406,H,Woolbright Nona L (1353-CBUS),1, #,#,#,#,#,#,#,#,#,#
G C,440,,Weisenmiller Eric M. (1353-CBUS),9, #,#,#,#,#,#,#,#,#,#
G C,606,,Woolbright Nona L (1353-CBUS),2, #,#,#,#,#,#,#,#,#,#
G C,640,,Weisenmiller Eric M. (1353-CBUS),3, #,#,#,#,#,#,#,#,#,#
G C,690,,Ingram Samuel T (1353-CBUS),1, #,#,#,#,#,#,#,#,#,#
""
MGT,201,,Robbins Tina L (1305-CBUS),21, 14.29,57.14,14.29,9.52,4.76,0,0,0,0,0
MGT,218,,Gerow Jennifer Eliza (1305-CBUS),16, 0,0,0,0,0,6.25,0,0,75.00,18.75
MGT,307,,Cole Michael A (1305-CBUS),38, 34.21,50.00,15.79,0,0,0,0,0,0,0
MGT,307,,Crino Michael D (5130-PROV),3, #,#,#,#,#,#,#,#,#,#
MGT,310,,Cantrell R Stephen (1305-CBUS),28, 32.14,35.71,32.14,0,0,0,0,0,0,0
MGT,310,,Miller Janis L (1305-CBUS),2, #,#,#,#,#,#,#,#,#,#
MGT,310,,Secchi Enrico (1305-CBUS),16, 12.50,25.00,43.75,6.25,12.50,0,0,0,0,0
MGT,312,,Johnson Tracy Diane (1305-CBUS),13, 15.38,0,46.15,23.08,15.38,0,0,0,0,0
MGT,312,,Raja Mohammed I (1305-CBUS),13, 15.38,23.08,46.15,7.69,0,7.69,0,0,0,0
MGT,318,,Klein Jr Richard E (1305-CBUS),28, 17.86,42.86,28.57,3.57,7.14,0,0,0,0,0
MGT,398,,Sridharan V (1305-CBUS),8, #,#,#,#,#,#,#,#,#,#
MGT,400,,Roth Philip L (1305-CBUS),9, #,#,#,#,#,#,#,#,#,#
MGT,403,,Cole Michael A (1305-CBUS),2, #,#,#,#,#,#,#,#,#,#
MGT,403,,Sridharan V (1305-CBUS),2, #,#,#,#,#,#,#,#,#,#
MGT,411,,Klein Jr Richard E (1305-CBUS),34, 5.88,52.94,29.41,11.76,0,0,0,0,0,0
MGT,415,,Gianiodis Peter T (1305-CBUS),17, 41.18,41.18,11.76,0,5.88,0,0,0,0,0
MGT,415,,Thatcher Jason B (1305-CBUS),29, 34.48,62.07,3.45,0,0,0,0,0,0,0
MGT,423,,Clarke Richard L (1305-CBUS),10, 40.00,40.00,20.00,0,0,0,0,0,0,0
MGT,423,,Miller Janis L (1305-CBUS),1, #,#,#,#,#,#,#,#,#,#
MGT  ,444,,Miller Janis L (1305-CBUS),5, #,#,#,#,#,#,#,#,#,#
MGT,869,,Purvis Russell L. (1305-CBUS),22, 63.64,31.82,0,0,0,4.55,0,0,0,0
MGT,888,,Miller Janis L (1305-CBUS),11, 100.00,0,0,0,0,0,0,0,0,0
MGT,899,,Roth Aleda Marie (1305-CBUS),1, #,#,#,#,#,#,#,#,#,#
MGT,899,,Sridharan V (1305-CBUS),1, #,#,#,#,#,#,#,#,#,#
MGT,899,,Thatcher Jason B (1305-CBUS),2, #,#,#,#,#,#,#,#,#,#
MGT,899,,Zagenczyk Jr Thomas (1305-CBUS),1, #,#,#,#,#,#,#,#,#,#
MGT,991,,Grover Varun (1305-CBUS),5, #,#,#,#,#,#,#,#,#,#
MGT,991,,Roth Aleda Marie (1305-CBUS),3, #,#,#,#,#,#,#,#,#,#
MGT,991,,Thatcher Jason B (1305-CBUS),2, #,#,#,#,#,#,#,#,#,#
""
MKT,301,,Knowles Patricia A (1325-CBUS),18, 27.78,38.89,16.67,11.11,0,5.56,0,0,0,0
MKT,301,,Moore Jesse N (1325-CBUS),12, 58.33,16.67,16.67,0,8.33,0,0,0,0,0
MKT,302,,Hopkins Christopher (1325-CBUS),13, 23.08,61.54,15.38,0,0,0,0,0,0,0
MKT,321,,Baker Thomas L (1325-CBUS),23, 47.83,39.13,13.04,0,0,0,0,0,0,0
MKT,427,,Gomes Roger (1325-CBUS),20, 45.00,20.00,25.00,5.00,5.00,0,0,0,0,0
MKT,495,,Gaubert James G (1325-CBUS),12, 100.00,0,0,0,0,0,0,0,0,0
MKT,495,,Raymond Mary Anne (1325-CBUS),12, 100.00,0,0,0,0,0,0,0,0,0
""
M B A,803,,Cantrell R Stephen (1305-CBUS),17, 70.59,23.53,5.88,0,0,0,0,0,0,0
M B A,807,,Cline Brandon N (1303-CBUS),54, 61.11,24.07,11.11,0,3.70,0,0,0,0,0
M B A,860,,Dorsch Michael J (1325-CBUS),28, 28.57,53.57,17.86,0,0,0,0,0,0,0
M B A,861,,Purvis Russell L. (1305-CBUS),34, 73.53,23.53,0,0,0,2.94,0,0,0,0
M B A,888,,Dawson Deborah K (1315-CBUS),4, #,#,#,#,#,#,#,#,#,#
""
A S,110,,Giebner Michael Gree (1352-CBUS),50, 90.00,6.00,4.00,0,0,0,0,0,0,0
A S,210,,Mendonca Michael R (1352-CBUS),29, 96.55,3.45,0,0,0,0,0,0,0,0
A S,310,,Butler Tommy R (1352-CBUS),23, 100.00,0,0,0,0,0,0,0,0,0
A S,410,,Brabham Martin F (1352-CBUS),15, 80.00,20.00,0,0,0,0,0,0,0,0
""
BUS,101,,Young Lance S (1319-CBUS),147, 40.14,40.14,11.56,1.36,3.40,3.40,0,0,0,0
BUS,299,,Gaubert James G (1325-CBUS),28, 100.00,0,0,0,0,0,0,0,0,0
BUS,399,,Gaubert James G (1325-CBUS),47, 100.00,0,0,0,0,0,0,0,0,0
BUS,499,,Gaubert James G (1325-CBUS),19, 100.00,0,0,0,0,0,0,0,0,0
""
AP EC,202,,Ferreira Wilder N. (0313-CAFLS),23, 56.52,39.13,0,4.35,0,0,0,0,0,0
AP EC,202,,Smathers Jr Webb M (0313-CAFLS),40, 27.50,45.00,17.50,0,7.50,0,2.50,0,0,0
AP EC,205,,Ward William A (0313-CAFLS),101, 30.69,32.67,17.82,5.94,4.95,7.92,0,0,0,0
AP EC,257,,Espey Molly (0313-CAFLS),38, 28.95,47.37,21.05,0,2.63,0,0,0,0,0
AP EC,302,,Ferreira Wilder N. (0313-CAFLS),36, 58.33,33.33,8.33,0,0,0,0,0,0,0
AP EC,309,,Boys Kathryn (0313-CAFLS),30, 23.33,43.33,30.00,0,3.33,0,0,0,0,0
AP EC,319,,Ferreira Wilder N. (0313-CAFLS),35, 45.71,40.00,8.57,2.86,2.86,0,0,0,0,0
AP EC,421,,Ward William A (0313-CAFLS),12, 25.00,25.00,16.67,8.33,8.33,16.67,0,0,0,0
AP EC,452,,Kropp Jaclyn D. (0313-CAFLS),15, 13.33,33.33,20.00,20.00,6.67,6.67,0,0,0,0
AP EC,456,,Isengildina Olga Urj (0313-CAFLS),14, 28.57,35.71,7.14,14.29,7.14,7.14,0,0,0,0
AP EC,475,,Smathers Jr Webb M (0313-CAFLS),24, 29.17,66.67,4.17,0,0,0,0,0,0,0
AP EC,490,,Espey Molly (0313-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AP EC,490,,Ferreira Wilder N. (0313-CAFLS),11, 90.91,0,0,0,9.09,0,0,0,0,0
AP EC,621,,Ward William A (0313-CAFLS),7, #,#,#,#,#,#,#,#,#,#
AP EC,652,,Kropp Jaclyn D. (0313-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AP EC,656,,Isengildina Olga Urj (0313-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AP EC,675,,Smathers Jr Webb M (0313-CAFLS),7, #,#,#,#,#,#,#,#,#,#
AP EC,819,,Isengildina Olga Urj (0313-CAFLS),7, #,#,#,#,#,#,#,#,#,#
AP EC,822,,Willis David Brian (0313-CAFLS),29, 55.17,34.48,3.45,0,0,6.90,0,0,0,0
AP EC,828,,Carpio Carlos Enriqu (0313-CAFLS),7, #,#,#,#,#,#,#,#,#,#
AP EC,891,,Boys Kathryn (0313-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AP EC,891,,Bridges Jr William C (0313-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AP EC,891,,Carpio Carlos Enriqu (0313-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AP EC,891,,Isengildina Olga Urj (0313-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AP EC,891,,Kropp Jaclyn D. (0313-CAFLS),2, #,#,#,#,#,#,#,#,#,#
AP EC,891,,Smathers Jr Webb M (0313-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AP EC,891,,Ward William A (0313-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AP EC,899,,Boys Kathryn (0313-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AP EC,899,,Bridges Jr William C (0313-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AP EC,899,,Carpio Carlos Enriqu (0313-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AP EC,899,,Espey Molly (0313-CAFLS),6, #,#,#,#,#,#,#,#,#,#
AP EC,899,,Isengildina Olga Urj (0313-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AP EC,899,,Robinson Kenneth L (0313-CAFLS),3, #,#,#,#,#,#,#,#,#,#
AP EC,899,,Templeton Scott R. (0313-CAFLS),2, #,#,#,#,#,#,#,#,#,#
AP EC,899,,Ward William A (0313-CAFLS),1, #,#,#,#,#,#,#,#,#,#
AP EC,991,,Baier Scott L. (1309-CBUS),6, #,#,#,#,#,#,#,#,#,#
AP EC,991,,Carpio Carlos Enriqu (0313-CAFLS),2, #,#,#,#,#,#,#,#,#,#
AP EC,991,,Dougan William R (1309-CBUS),6, #,#,#,#,#,#,#,#,#,#
AP EC,991,,Jerzmanowski Michal (1309-CBUS),1, #,#,#,#,#,#,#,#,#,#
AP EC,991,,Maloney Michael Thom (1309-CBUS),11, 0,0,0,0,0,0,0,0,100.00,0
AP EC,991,,Mroz Thomas Alvin (1309-CBUS),9, #,#,#,#,#,#,#,#,#,#
AP EC,991,,Tollison Robert Dewi (1309-CBUS),2, #,#,#,#,#,#,#,#,#,#
AP EC,991,,Willis David Brian (0313-CAFLS),2, #,#,#,#,#,#,#,#,#,#
AP EC,991,,Wilson Paul Wayne (1309-CBUS),2, #,#,#,#,#,#,#,#,#,#
C R D,357,,Espey Molly (0313-CAFLS),40, 27.50,47.50,17.50,0,2.50,5.00,0,0,0,0
C R D,361,,Hughes David Wheeler (0313-CAFLS),23, 82.61,17.39,0,0,0,0,0,0,0,0
C R D,412,,Hughes David Wheeler (0313-CAFLS),5, #,#,#,#,#,#,#,#,#,#
C R D,491,,Robinson Kenneth L (0313-CAFLS),2, #,#,#,#,#,#,#,#,#,#
C R D,494,,Boys Kathryn (0313-CAFLS),1, #,#,#,#,#,#,#,#,#,#
C R D,494,,Espey Molly (0313-CAFLS),5, #,#,#,#,#,#,#,#,#,#
C R D,494,,Robinson Kenneth L (0313-CAFLS),1, #,#,#,#,#,#,#,#,#,#
C R D,494,,Templeton Scott R. (0313-CAFLS),1, #,#,#,#,#,#,#,#,#,#
C R D,612,,Hughes David Wheeler (0313-CAFLS),7, #,#,#,#,#,#,#,#,#,#
ECON,200,,Bruns Richard Aaron (1309-CBUS),45, 57.78,20.00,6.67,8.89,4.44,2.22,0,0,0,0
ECON,200,,Ivankovic Miren (1309-CBUS),37, 29.73,40.54,18.92,5.41,2.70,2.70,0,0,0,0
ECON,211,,Blott Adam N (1309-CBUS),145, 24.83,51.03,8.97,2.76,2.76,9.66,0,0,0,0
ECON,211,,Clance Matthew Willi (1309-CBUS),40, 22.50,40.00,32.50,0,2.50,2.50,0,0,0,0
ECON,211,,Huff Nancy Marie Vog (1309-CBUS),48, 27.08,35.42,22.92,8.33,2.08,4.17,0,0,0,0
ECON,211,,Lasca Ovidiu Flavius (1309-CBUS),40, 17.50,27.50,47.50,0,5.00,2.50,0,0,0,0
ECON,211,,Placone Dennis L (1309-CBUS),40, 17.50,37.50,25.00,2.50,2.50,15.00,0,0,0,0
ECON,211,,Simpson Viola C (1309-CBUS),81, 20.99,37.04,30.86,4.94,2.47,3.70,0,0,0,0
ECON,211,,Sobczyk Kathleen G (1309-CBUS),38, 13.16,42.11,31.58,5.26,5.26,2.63,0,0,0,0
ECON,211,,Tollison Robert Dewi (1309-CBUS),40, 30.00,30.00,35.00,2.50,2.50,0,0,0,0,0
ECON,212,,Allen Ralph Charles (1309-CBUS),129, 20.16,25.58,24.03,13.95,10.85,4.65,0.78,0,0,0
ECON,212,,Baier Scott L. (1309-CBUS),349, 20.34,46.99,24.36,3.44,1.43,3.44,0,0,0,0
ECON,212,,Cintina Inna (1309-CBUS),38, 21.05,55.26,21.05,0,0,2.63,0,0,0,0
ECON,212,,Danila Liliana (1309-CBUS),79, 36.71,27.85,22.78,3.80,5.06,3.80,0,0,0,0
ECON,212,,Pal Sarmistha (1309-CBUS),24, 20.83,33.33,37.50,4.17,0,4.17,0,0,0,0
ECON,212,,Sauer Jr Raymond D (1309-CBUS),11, 36.36,36.36,9.09,0,0,18.18,0,0,0,0
ECON,212,,Simpson Viola C (1309-CBUS),73, 5.48,47.95,35.62,2.74,4.11,4.11,0,0,0,0
ECON,212,H,Benjamin Daniel K (1309-CBUS),15, 66.67,33.33,0,0,0,0,0,0,0,0
ECON,302,,Scott Michael D (1309-CBUS),40, 42.50,35.00,10.00,0,5.00,7.50,0,0,0,0
ECON ,306,,Huff Jared M (1309-CBUS),24, 33.33,25.00,25.00,12.50,4.17,0,0,0,0,0
ECON,310,,Wallace Myles Stuart (1309-CBUS),70, 40.00,42.86,14.29,1.43,0,1.43,0,0,0,0
ECON,314,,Cvrcek Tomas (1309-CBUS),55, 5.45,32.73,32.73,14.55,9.09,3.64,1.82,0,0,0
ECON,314,,Warren Patrick L (1309-CBUS),36, 19.44,19.44,33.33,2.78,8.33,16.67,0,0,0,0
ECON,315,,Jerzmanowski Michal (1309-CBUS),57, 24.56,35.09,17.54,12.28,7.02,1.75,1.75,0,0,0
ECON,315,,Mityakov Sergey Vlad (1309-CBUS),31, 48.39,16.13,19.35,3.23,6.45,6.45,0,0,0,0
ECON,315,H,Gordon David B (1309-CBUS),4, #,#,#,#,#,#,#,#,#,#
ECON,319,,Tsui Kevin Ka Kin (1309-CBUS),11, 27.27,36.36,27.27,0,0,9.09,0,0,0,0
ECON,340,,Wood Daniel H (1309-CBUS),32, 34.38,31.25,15.63,3.13,6.25,9.38,0,0,0,0
ECON,360,,Tollison Robert Dewi (1309-CBUS),37, 18.92,48.65,24.32,0,5.41,2.70,0,0,0,0
ECON,390,H,Dougan William R (1309-CBUS),4, #,#,#,#,#,#,#,#,#,#
ECON,401,,Cvrcek Tomas (1309-CBUS),5, #,#,#,#,#,#,#,#,#,#
ECON,405,,Ghosh Projesh Prasad (1309-CBUS),26, 26.92,19.23,34.62,0,3.85,15.38,0,0,0,0
ECON,413,,Jerzmanowski Michal (1309-CBUS),36, 38.89,30.56,16.67,2.78,5.56,5.56,0,0,0,0
ECON,422,,Gordon David B (1309-CBUS),25, 40.00,40.00,16.00,0,0,0,0,0,4.00,0
ECON,426,,Sauer Jr Raymond D (1309-CBUS),14, 57.14,42.86,0,0,0,0,0,0,0,0
ECON,427,,Bodenhorn Howard Nel (1309-CBUS),31, 22.58,45.16,22.58,3.23,0,6.45,0,0,0,0
ECON,435,,Simon Curtis J (1309-CBUS),35, 34.29,31.43,17.14,0,8.57,8.57,0,0,0,0
ECON,440,,Wood Daniel H (1309-CBUS),14, 28.57,28.57,35.71,0,0,7.14,0,0,0,0
ECON,455,,Benjamin Daniel K (1309-CBUS),6, #,#,#,#,#,#,#,#,#,#
ECON,492,H,Benjamin Daniel K (1309-CBUS),3, #,#,#,#,#,#,#,#,#,#
ECON,496,,Daniels Eric D (1310-CBUS),3, #,#,#,#,#,#,#,#,#,#
ECON,496,,Hanssen Frederick An (1309-CBUS),1, #,#,#,#,#,#,#,#,#,#
ECON,498,,Gordon David B (1309-CBUS),6, #,#,#,#,#,#,#,#,#,#
ECON,605,,Ghosh Projesh Prasad (1309-CBUS),6, #,#,#,#,#,#,#,#,#,#
ECON,626,,Sauer Jr Raymond D (1309-CBUS),6, #,#,#,#,#,#,#,#,#,#
ECON,640,,Wood Daniel H (1309-CBUS),15, 60.00,33.33,6.67,0,0,0,0,0,0,0
ECON,655,,Benjamin Daniel K (1309-CBUS),8, #,#,#,#,#,#,#,#,#,#
ECON ,802,,Tsui Kevin Ka Kin (1309-CBUS),30, 30.00,46.67,20.00,0,3.33,0,0,0,0,0
ECON,805,,Baier Scott L. (1309-CBUS),40, 62.50,22.50,10.00,0,2.50,0,0,2.50,0,0
